,ticker,last_date_in_db,last_date_retrieved,records_retrieved,records_updated,status,loop_time,capture_date
901,RGA,2023-11-30,2024-01-12,62,20,succesful_update,1.08,2024-01-15
902,RGEN,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
903,RGLD,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
904,RH,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
905,RHI,2023-11-30,2024-01-12,62,20,succesful_update,1.06,2024-01-15
906,RIG,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
907,RJF,2023-11-30,2024-01-12,62,20,succesful_update,1.22,2024-01-15
908,RL,2023-11-30,2024-01-12,62,20,succesful_update,1.12,2024-01-15
909,RLGY,2022-05-31,1980-12-31,0,0,failed_no_data,1.46,2024-01-15
910,RLJ,2023-11-30,2024-01-12,62,20,succesful_update,1.38,2024-01-15
911,RMD,2023-11-30,2024-01-12,62,20,succesful_update,1.09,2024-01-15
912,RNR,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
913,ROIC,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
914,ROK,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
915,ROKU,2023-11-30,2024-01-12,62,20,succesful_update,1.25,2024-01-15
916,ROLL,2021-12-02,1980-12-31,0,0,failed_no_data,0.96,2024-01-15
917,ROP,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
918,ROST,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
919,RPM,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
920,RRC,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
921,RRX,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
922,RS,2023-11-30,2024-01-12,62,20,succesful_update,1.86,2024-01-15
923,RSG,2023-11-30,2024-01-12,62,20,succesful_update,1.73,2024-01-15
924,RTX,2023-11-30,2024-01-12,62,20,succesful_update,1.41,2024-01-15
925,RUN,2023-11-30,2024-01-12,62,20,succesful_update,1.11,2024-01-15
926,RUSHA,2023-11-30,2024-01-12,62,20,succesful_update,1.48,2024-01-15
927,RUSHB,2023-11-30,2024-01-12,62,20,succesful_update,1.09,2024-01-15
928,RWT,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
929,RXT,2023-11-30,2024-01-12,62,20,succesful_update,1.05,2024-01-15
930,RYN,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
931,RZA,2022-12-14,1980-12-31,0,0,failed_no_data,1.01,2024-01-15
932,RZB,2023-11-30,2024-01-12,62,20,succesful_update,1.05,2024-01-15
933,SAFE,2023-11-30,2024-01-12,62,20,succesful_update,1.05,2024-01-15
934,SAH,2023-11-30,2024-01-12,62,20,succesful_update,1.41,2024-01-15
935,SAIC,2023-11-30,2024-01-12,62,20,succesful_update,1.52,2024-01-15
936,SANM,2023-11-30,2024-01-12,62,20,succesful_update,1.24,2024-01-15
937,SATS,2023-11-30,2024-01-12,62,20,succesful_update,1.32,2024-01-15
938,SAVE,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
939,SBGI,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
940,SBRA,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
941,SCCO,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
942,SCHW,2023-11-30,2024-01-12,62,20,succesful_update,1.0,2024-01-15
943,SCI,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
944,SEB,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
945,SEDG,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
946,SEM,2023-11-30,2024-01-12,62,20,succesful_update,1.08,2024-01-15
947,SERV,2021-12-03,1980-12-31,0,0,failed_no_data,1.01,2024-01-15
948,SF,2023-11-30,2024-01-12,62,20,succesful_update,1.37,2024-01-15
949,SFB,2023-11-30,2024-01-12,62,20,succesful_update,1.5,2024-01-15
950,SFNC,2023-11-30,2024-01-12,62,20,succesful_update,1.53,2024-01-15
951,SGEN,2023-11-30,2023-12-13,42,9,succesful_update,1.54,2024-01-15
952,SGMS,2021-12-03,1980-12-31,0,0,failed_no_data,0.87,2024-01-15
953,SGRY,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
954,SHO,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
955,SHW,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
956,SIG,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
957,SITC,2023-11-30,2024-01-12,62,20,succesful_update,1.07,2024-01-15
958,SIVB,2023-03-09,1980-12-31,0,0,failed_no_data,0.96,2024-01-15
959,SIVBP,2023-03-09,1980-12-31,0,0,failed_no_data,1.0,2024-01-15
960,SJI,2023-01-31,1980-12-31,0,0,failed_no_data,0.96,2024-01-15
961,SJIV,2023-02-16,1980-12-31,0,0,failed_no_data,0.96,2024-01-15
962,SJM,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
963,SKX,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
964,SKYW,2023-11-30,2024-01-12,62,20,succesful_update,1.22,2024-01-15
965,SLAB,2023-11-30,2024-01-12,62,20,succesful_update,1.05,2024-01-15
966,SLB,2023-11-30,2024-01-12,62,20,succesful_update,1.09,2024-01-15
967,SLG,2023-11-30,2024-01-12,62,20,succesful_update,1.21,2024-01-15
968,SLGN,2023-11-30,2024-01-12,62,20,succesful_update,1.09,2024-01-15
969,SLM,2023-11-30,2024-01-12,62,20,succesful_update,1.41,2024-01-15
970,SLMBP,2023-11-30,2024-01-12,62,20,succesful_update,1.09,2024-01-15
971,SM,2023-11-30,2024-01-12,62,20,succesful_update,1.08,2024-01-15
972,SMCI,2023-11-30,2024-01-12,62,20,succesful_update,1.15,2024-01-15
973,SNA,2023-11-30,2024-01-12,62,20,succesful_update,1.05,2024-01-15
974,SNAP,2023-11-30,2024-01-12,62,20,succesful_update,1.16,2024-01-15
975,SNDR,2023-11-30,2024-01-12,62,20,succesful_update,1.06,2024-01-15
976,SNPS,2023-11-30,2024-01-12,62,20,succesful_update,1.08,2024-01-15
977,SNV,2023-11-30,2024-01-12,62,20,succesful_update,1.05,2024-01-15
978,SNX,2023-11-30,2024-01-12,62,20,succesful_update,1.08,2024-01-15
979,SO,2023-11-30,2024-01-12,62,20,succesful_update,1.15,2024-01-15
980,SOJC,2023-11-30,2024-01-12,62,20,succesful_update,1.05,2024-01-15
981,SOJD,2022-12-28,1980-12-31,0,0,failed_no_data,1.03,2024-01-15
982,SON,2023-11-30,2024-01-12,62,20,succesful_update,1.08,2024-01-15
983,SPB,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
984,SPG,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
985,SPGI,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
986,SQ,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
987,SR,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
988,SRC,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
989,SRCL,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
990,SRE,2023-11-30,2024-01-12,62,20,succesful_update,1.27,2024-01-15
991,SREA,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
992,SSB,2023-11-30,2024-01-12,62,20,succesful_update,1.07,2024-01-15
993,SSNC,2023-11-30,2024-01-12,62,20,succesful_update,1.06,2024-01-15
994,SSP,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
995,ST,2023-11-30,2024-01-12,62,20,succesful_update,1.08,2024-01-15
996,STAG,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
997,STAR,2023-03-30,1980-12-31,0,0,failed_no_data,0.95,2024-01-15
998,STE,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
999,STLD,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1000,STOR,2023-02-02,1980-12-31,0,0,failed_no_data,0.98,2024-01-15
1001,STT,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1002,STWD,2023-11-30,2024-01-12,62,20,succesful_update,1.05,2024-01-15
1003,SUI,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1004,SUM,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1005,SUN,2023-11-30,2024-01-12,62,20,succesful_update,1.08,2024-01-15
1006,SVC,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1007,SWI,2023-11-30,2024-01-12,62,20,succesful_update,1.0,2024-01-15
1008,SWK,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1009,SWKS,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1010,SWN,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1011,SWT,2022-11-14,1980-12-31,0,0,failed_no_data,0.94,2024-01-15
1012,SWX,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1013,SYF,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1014,SYK,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1015,SYNH,2023-09-27,1980-12-31,0,0,failed_no_data,0.98,2024-01-15
1016,SYY,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1017,T,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1018,TAP,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1019,TBB,2023-11-30,2024-01-12,62,20,succesful_update,1.0,2024-01-15
1020,TBC,2023-11-30,2024-01-12,62,20,succesful_update,1.06,2024-01-15
1021,TCBI,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1022,TCBIO,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1023,TDOC,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1024,TDS,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1025,TDY,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1026,TECH,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1027,TEL,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1028,TER,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1029,TEVA,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1030,TFC,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1031,TFX,2023-11-30,2024-01-12,62,20,succesful_update,1.05,2024-01-15
1032,TGNA,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1033,TGT,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1034,THC,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1035,THO,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1036,THS,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1037,TJX,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1038,TKR,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1039,TLRY,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1040,TMHC,2023-11-30,2024-01-12,62,20,succesful_update,1.06,2024-01-15
1041,TMO,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1042,TMUS,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1043,TMX,2022-10-11,1980-12-31,0,0,failed_no_data,0.98,2024-01-15
1044,TOL,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1045,TPH,2023-11-30,2024-01-12,62,20,succesful_update,1.12,2024-01-15
1046,TPR,2023-11-30,2024-01-12,62,20,succesful_update,1.13,2024-01-15
1047,TRGP,2023-11-30,2024-01-12,62,20,succesful_update,1.11,2024-01-15
1048,TRMB,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1049,TRN,2023-11-30,2024-01-12,62,20,succesful_update,1.05,2024-01-15
1050,TRNO,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1051,TROW,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1052,TROX,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1053,TRTN,2023-09-27,1980-12-31,0,0,failed_no_data,0.96,2024-01-15
1054,TRTX,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1055,TRU,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1056,TRV,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1057,TSCO,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1058,TSE,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1059,TSLA,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1060,TSN,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1061,TT,2023-11-30,2024-01-12,62,20,succesful_update,1.0,2024-01-15
1062,TTC,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1063,TTD,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1064,TTMI,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1065,TTWO,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1066,TWLO,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1067,TWNK,2023-11-06,2023-11-06,16,0,succesful_update,0.97,2024-01-15
1068,TWO,2023-11-30,2024-01-12,62,20,succesful_update,0.99,2024-01-15
1069,TWTR,2022-10-27,1980-12-31,0,0,failed_no_data,0.95,2024-01-15
1070,TXN,2023-11-30,2024-01-12,62,20,succesful_update,1.0,2024-01-15
1071,TXT,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1072,TYL,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1073,UA,2023-11-30,2024-01-12,62,20,succesful_update,1.06,2024-01-15
1074,UAA,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1075,UAL,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1076,UBER,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1077,UBSI,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1078,UDR,2023-11-30,2024-01-12,62,20,succesful_update,1.0,2024-01-15
1079,UFPI,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1080,UGI,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1081,UGIC,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1082,UHAL,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1083,UHS,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1084,ULTA,2023-11-30,2024-01-12,62,20,succesful_update,1.0,2024-01-15
1085,UMBF,2023-11-30,2024-01-12,62,20,succesful_update,1.08,2024-01-15
1086,UMPQ,2023-02-28,1980-12-31,0,0,failed_no_data,1.0,2024-01-15
1087,UNF,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1088,UNFI,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1089,UNH,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1090,UNM,2023-11-30,2024-01-12,62,20,succesful_update,1.05,2024-01-15
1091,UNMA,2023-11-30,2024-01-12,62,20,succesful_update,1.07,2024-01-15
1092,UNP,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1093,UNVR,2023-07-31,1980-12-31,0,0,failed_no_data,0.95,2024-01-15
1094,UPS,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1095,URBN,2023-11-30,2024-01-12,62,20,succesful_update,1.05,2024-01-15
1096,URI,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1097,USB,2023-11-30,2024-01-12,62,20,succesful_update,0.99,2024-01-15
1098,USFD,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1099,UTHR,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1100,UVV,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1101,V,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1102,VAC,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1103,VEEV,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1104,VFC,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1105,VIAC,2022-01-31,1980-12-31,0,0,failed_no_data,0.84,2024-01-15
1106,VIACA,2022-01-31,1980-12-31,0,0,failed_no_data,0.82,2024-01-15
1107,VIACP,2022-01-31,1980-12-31,0,0,failed_no_data,0.83,2024-01-15
1108,VICI,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1109,VIR,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1110,VLO,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1111,VLY,2023-11-30,2024-01-12,62,20,succesful_update,1.0,2024-01-15
1112,VLYPO,2023-11-30,2024-01-12,62,20,succesful_update,1.05,2024-01-15
1113,VLYPP,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1114,VMC,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1115,VMI,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1116,VMW,2023-11-21,2023-11-21,26,0,succesful_update,0.98,2024-01-15
1117,VNO,2023-11-30,2024-01-12,62,20,succesful_update,1.05,2024-01-15
1118,VNOM,2023-11-30,2024-01-12,62,20,succesful_update,1.0,2024-01-15
1119,VOYA,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1120,VRSK,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1121,VRTX,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1122,VSAT,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1123,VSH,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1124,VST,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1125,VTR,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1126,VZ,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1127,WAB,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1128,WAFD,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1129,WAL,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1130,WBD,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1131,WBS,2023-11-30,2024-01-12,62,20,succesful_update,1.0,2024-01-15
1132,WCC,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1133,WCN,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1134,WDAY,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1135,WDC,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1136,WEC,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1137,WELL,2023-11-30,2024-01-12,62,20,succesful_update,0.99,2024-01-15
1138,WERN,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1139,WES,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1140,WEX,2023-11-30,2024-01-12,62,20,succesful_update,1.06,2024-01-15
1141,WFC,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1142,WH,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1143,WHR,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1144,WLK,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1145,WLTW,2021-12-03,1980-12-31,0,0,failed_no_data,0.84,2024-01-15
1146,WM,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1147,WMB,2023-11-30,2024-01-12,62,20,succesful_update,1.06,2024-01-15
1148,WMT,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1149,WOLF,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1150,WOOF,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1151,WOR,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1152,WPC,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1153,WRB,2023-11-30,2024-01-12,62,20,succesful_update,1.0,2024-01-15
1154,WRK,2023-11-30,2024-01-12,62,20,succesful_update,1.08,2024-01-15
1155,WSBC,2023-11-30,2024-01-12,62,20,succesful_update,1.08,2024-01-15
1156,WSBCP,2023-11-30,2024-01-12,62,20,succesful_update,1.06,2024-01-15
1157,WSC,2023-11-30,2024-01-12,62,20,succesful_update,1.09,2024-01-15
1158,WSM,2023-11-30,2024-01-12,62,20,succesful_update,1.13,2024-01-15
1159,WSO,2023-11-30,2024-01-12,62,20,succesful_update,1.1,2024-01-15
1160,WST,2023-11-30,2024-01-12,62,20,succesful_update,1.06,2024-01-15
1161,WTFC,2023-11-30,2024-01-12,62,20,succesful_update,1.1,2024-01-15
1162,WTFCM,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1163,WTFCP,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1164,WTRG,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1165,WTRU,2022-03-31,1980-12-31,0,0,failed_no_data,0.98,2024-01-15
1166,WTW,2023-11-30,2024-01-12,62,20,succesful_update,1.06,2024-01-15
1167,WU,2023-11-30,2024-01-12,62,20,succesful_update,1.14,2024-01-15
1168,WWD,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1169,WY,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1170,X,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1171,XEL,2023-11-30,2024-01-12,62,20,succesful_update,0.99,2024-01-15
1172,XHR,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1173,XOM,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1174,XPO,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1175,XRX,2023-11-30,2024-01-12,62,20,succesful_update,1.01,2024-01-15
1176,XYL,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1177,Y,2022-10-18,1980-12-31,0,0,failed_no_data,1.01,2024-01-15
1178,YUMC,2023-11-30,2024-01-12,62,20,succesful_update,1.15,2024-01-15
1179,Z,2023-11-30,2024-01-12,62,20,succesful_update,1.09,2024-01-15
1180,ZBH,2023-11-30,2024-01-12,62,20,succesful_update,1.02,2024-01-15
1181,ZBRA,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1182,ZD,2023-11-30,2024-01-12,62,20,succesful_update,1.06,2024-01-15
1183,ZG,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1184,ZI,2023-11-30,2024-01-12,62,20,succesful_update,1.08,2024-01-15
1185,ZION,2023-11-30,2024-01-12,62,20,succesful_update,1.08,2024-01-15
1186,ZIONL,2023-11-30,2024-01-12,62,20,succesful_update,1.05,2024-01-15
1187,ZIONO,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1188,ZIONP,2023-11-30,2024-01-12,60,19,succesful_update,1.03,2024-01-15
1189,ZM,2023-11-30,2024-01-12,62,20,succesful_update,1.04,2024-01-15
1190,ZTS,2023-11-30,2024-01-12,62,20,succesful_update,1.03,2024-01-15
1191,GSAH,1980-12-31,1980-12-31,0,0,failed_no_data,0.89,2024-01-15
1192,DISHR,1980-12-31,1980-12-31,0,0,failed_no_data,0.98,2024-01-15
1193,PRS,1980-12-31,1980-12-31,0,0,failed_no_data,0.94,2024-01-15
1194,LGF-B,1980-12-31,1980-12-31,0,0,failed_no_data,0.83,2024-01-15
1195,BF-B,1980-12-31,1980-12-31,0,0,failed_no_data,0.82,2024-01-15
1196,GEF-B,1980-12-31,1980-12-31,0,0,failed_no_data,0.83,2024-01-15
1197,DHCNI,1980-12-31,1980-12-31,0,0,failed_no_data,0.96,2024-01-15
1198,MOG-B,1980-12-31,1980-12-31,0,0,failed_no_data,0.83,2024-01-15
1199,SOJE,1980-12-31,1980-12-31,27,27,failed_push_to_db,1.01,2024-01-15
